l_elbow_min,l_elbow_max,l_elbow_rom,l_elbow_mean,l_elbow_std,l_elbow_vel_mean_abs,l_elbow_vel_max_abs,r_elbow_min,r_elbow_max,r_elbow_rom,r_elbow_mean,r_elbow_std,r_elbow_vel_mean_abs,r_elbow_vel_max_abs,l_shoulder_angle_min,l_shoulder_angle_max,l_shoulder_angle_rom,l_shoulder_angle_mean,l_shoulder_angle_std,l_shoulder_angle_vel_mean_abs,l_shoulder_angle_vel_max_abs,r_shoulder_angle_min,r_shoulder_angle_max,r_shoulder_angle_rom,r_shoulder_angle_mean,r_shoulder_angle_std,r_shoulder_angle_vel_mean_abs,r_shoulder_angle_vel_max_abs,l_knee_min,l_knee_max,l_knee_rom,l_knee_mean,l_knee_std,l_knee_vel_mean_abs,l_knee_vel_max_abs,r_knee_min,r_knee_max,r_knee_rom,r_knee_mean,r_knee_std,r_knee_vel_mean_abs,r_knee_vel_max_abs,l_hip_min,l_hip_max,l_hip_rom,l_hip_mean,l_hip_std,l_hip_vel_mean_abs,l_hip_vel_max_abs,r_hip_min,r_hip_max,r_hip_rom,r_hip_mean,r_hip_std,r_hip_vel_mean_abs,r_hip_vel_max_abs,l_ankle_min,l_ankle_max,l_ankle_rom,l_ankle_mean,l_ankle_std,l_ankle_vel_mean_abs,l_ankle_vel_max_abs,r_ankle_min,r_ankle_max,r_ankle_rom,r_ankle_mean,r_ankle_std,r_ankle_vel_mean_abs,r_ankle_vel_max_abs,trunk_flex_min,trunk_flex_max,trunk_flex_rom,trunk_flex_mean,trunk_flex_std,trunk_flex_vel_mean_abs,trunk_flex_vel_max_abs,sym_elbow,sym_knee,sym_hip,sym_shoulder,knee_valgus_min,knee_valgus_mean,subject,correct
137.32314619476267,179.87502958202523,42.55188338726256,161.98349018906453,14.349198666537534,1.189571744222708,6.864081725441594,79.2628882044117,167.25799097895901,87.99510277454732,115.08327593423611,27.188465135449675,1.1750862299969433,5.328789334450164,121.01305522422722,134.99494310370065,13.981887879473433,128.7723703270193,3.8023265439038854,0.30855832520193016,1.4438658033632663,127.91801132325024,157.29928306197831,29.381271738728074,138.1386452809891,8.053523779235643,0.47285086613844196,2.296326042589243,160.9508167754315,173.34576411046655,12.394947335035056,166.44561839761485,4.11533347846321,0.23948370672527253,1.5239851232921353,169.5170415224741,179.991406348364,10.474364825889893,174.78302051759326,3.27209564461418,0.2736587030278889,2.152666669032783,146.68957357804877,159.00062606341942,12.311052485370652,152.048025882778,4.219807629711768,0.24642726651948882,1.1812385914095387,146.88075058657623,153.14783929952483,6.267088712948606,151.43834667802957,1.3530766180299683,0.1835601661544274,1.2001877776432082,135.75379329309015,160.45078672664707,24.696993433556912,146.1277715413724,6.892485610565672,0.4601774109849534,4.160195900217303,147.98724656749087,166.43604187004058,18.448795302549712,157.03364913905804,5.666079059729944,0.45799343063005626,4.7897382190811015,173.61087607080805,179.98807377059083,6.3771976997827835,178.30621352976704,1.4526470506697147,0.3158476183508513,1.6356146736052608,45.443219387284756,1.920582509145163,6.043963772422046,15.399383859254641,0.8257416960107103,0.8668991186719904,P001,1
134.4258078630862,176.08046308889618,41.65465522580999,154.36445620098706,12.166883130236553,0.7935519320210641,2.8411889581278444,81.16226278741195,170.45177318308532,89.28951039567337,119.70009704314661,30.781538685810624,1.753176771680979,5.279582812672913,118.10035449555241,130.85310936323614,12.752754867683734,124.17923022001094,3.588831169135037,0.31532316687577294,1.2016095684355577,125.38429719766522,147.40137168134274,22.01707448367752,133.92519283375458,7.738515524292373,0.44908935842546166,1.5518199832836501,154.10908928579977,170.94755184991465,16.838462564114877,164.91367271104045,5.677555913299345,0.34420728363612846,1.5084174371052654,154.6656774792593,172.8984017485089,18.232724269249587,165.56325338908457,6.176520539818716,0.35980878195337884,1.258061671877357,156.5531248296864,166.29637586420853,9.743251034522132,162.50815382840997,3.0960028912350426,0.19637606156411472,0.718520045586672,161.94775002959244,167.4373439519603,5.489593922367845,163.88681392174163,1.6093391880509915,0.1497395149258392,0.5426963721153868,133.90933483779756,157.61392423906452,23.704589401266958,148.35983879504025,7.971779794132783,0.4769153339920705,1.3132617216702442,133.76737903155322,155.56968274309693,21.802303711543715,146.9327747112278,7.264110854245135,0.4521313181805862,1.735712262853923,171.82512119370065,178.23499770304,6.409876509339341,175.66939956918395,1.6786306549278274,0.19928182921445842,0.7247489832430745,47.634855169863386,1.39426170513471,4.253657112154286,9.264319615993784,1.2696134628438887,1.3148767903439569,P001,1
152.1917755854945,179.84524701267532,27.65347142718082,169.58408038381694,8.787747659932426,0.5981153479135725,3.6487712711566758,93.0147688867935,170.1476867826843,77.1329178958908,131.69795576618827,28.91074441976044,1.4475715545076455,6.627730935737617,117.89947989629549,131.58886827396506,13.689388377669573,126.31645432522433,4.113619015433747,0.3121059462709851,1.1455419896900452,126.36261031700906,151.64692361354932,25.28431329654026,136.72920206354044,8.472931840698134,0.46972088963725517,1.7060271999548888,153.5252714284289,173.44286835047595,19.91759692204704,165.84021763404007,6.1299057718052525,0.34477188214754834,1.1591176915714527,154.23788757500935,174.95512602209,20.71723844708066,166.47737447660796,6.266464987234533,0.36235327387550226,1.2058359785550863,159.0765496543949,167.72919334573373,8.652643691338824,163.49819676984353,2.498346083455519,0.16417026569127915,0.49531849144358375,157.91518784481477,166.47932494155475,8.564137096739984,163.01562415999592,2.7101390878934937,0.1743055624212618,0.5451310191350842,134.1801670843883,161.56996752362883,27.38980043924053,150.03977588135263,8.446872158374262,0.4744153948174542,1.4054625810491927,134.8629769824327,156.5758255841026,21.71284860166989,148.77153714025826,6.983095232993437,0.40446261111866894,1.3926147181664987,171.70500646824763,178.47553635038724,6.770529882139613,175.63970008480672,2.0786259509450375,0.20560020687930444,0.7642750418864637,49.47944646870998,0.7996415250336213,0.08850659459884014,11.594924918870689,1.2751199552555774,1.317909676237337,P001,1
75.60111485685572,175.42571625006138,99.82460139320567,125.12228308507628,33.1009673515168,2.1038424616005114,4.0983352841911795,69.25623644174522,165.14551747430968,95.88928103256447,108.56965972895765,33.2662267236231,1.951462212744925,5.803074093982474,116.49053760828626,138.50224384855562,22.011706240269362,126.54253153787853,6.37753463344675,0.6602888046979516,2.0663731951853777,128.3256856572019,153.86289759918355,25.537211941981667,139.68851276342426,7.21736116611554,0.6529691497408783,1.6802314567212022,160.08903667283437,174.16590229633184,14.076865623497469,168.88330411379619,4.7792154186669435,0.3171192220191415,1.2769908945187751,159.47031041966227,178.9762867290522,19.505976309389922,170.43405231181404,6.010665845729732,0.4244021520314132,1.0100604688736041,162.69514104003133,173.05844134423012,10.363300304198788,168.28000021178718,3.340096752661385,0.23791203373107522,0.8840462893134315,152.6887628601514,158.98784113583002,6.2990782756786245,155.5616611479729,1.7282848501355041,0.1944059888399096,0.5237945694491373,142.15199809543947,161.1126676085857,18.96066951314623,153.0794899138047,5.9017581881759975,0.37997946576277286,1.1929114823029465,136.7828153591672,153.80952596378668,17.026710604619495,146.0068406276208,4.899750710038305,0.38475614026194793,1.2919173704969182,173.70301639660596,179.89524457213005,6.192228175524093,177.31499444506616,1.6116053709255824,0.34831572946524497,1.2571275147542451,3.9353203606411995,5.429110685892454,4.064222028520163,3.525505701712305,1.3042010071965005,1.3736371412711639,P001,1
99.00716599117868,175.38032743115016,76.37316143997148,143.09163997374418,28.341780536491445,1.4092665752372722,3.857491407564055,82.85758837070603,166.29056895953983,83.4329805888338,130.43241438387508,31.954636676244572,1.5687976337065415,4.649460811881909,112.17502038809756,131.34192027434082,19.166899886243257,122.12594708127425,7.051442334544075,0.3537164741741484,1.1970347915658408,115.6876463245761,153.7227766022306,38.0351302776545,135.65953693186947,14.421924565224437,0.6983740412734554,2.073045765591388,106.56072217741016,174.4348413198123,67.87411914240215,153.86138429200335,22.342754287135463,1.239854779602933,5.535147660497643,127.34136808497453,179.4139674208477,52.07259933587318,162.57608306151135,16.52079226030712,0.956416025928567,3.4871016617171335,163.75481564965222,172.79067583373688,9.035860184084669,167.3245474007999,2.449799402974685,0.19445452644818123,0.5918078129753326,152.92834062203218,169.7684423739468,16.84010175191463,162.08398426865762,5.0856755354672485,0.29749069636270614,0.7270082032406151,92.24825396410075,159.23255603333124,66.98430206923048,137.93969562523202,21.54955858340947,1.2337783897958847,5.239264880660386,103.56724496772635,151.60393703621355,48.0366920684872,137.30840468367612,15.36013880329047,0.8952225109335745,3.393837045332319,176.39488784732225,179.96147176421692,3.566583916894672,178.40327103768254,0.9888124211755763,0.16524005280733603,0.5210208550702191,7.059819148862317,15.801519806528972,7.804241567829962,18.868230391411245,1.3980675751158382,1.4350347829807972,P001,0
92.31474016306198,174.9811812769773,82.66644111391533,140.22786442376818,29.870540606681153,1.5185009065202058,4.381252465271189,76.60676619472763,165.532288835773,88.92552264104536,126.56427768441844,32.39052345208054,1.6157763466182793,4.293093241837056,112.43066056924378,132.43801895811745,20.00735838887367,122.10583300474488,7.30134509196163,0.37757000284528497,1.3078427319780417,117.21853057743965,153.30048128719505,36.081950709755404,136.7175910581454,13.482893780801628,0.6574456488704187,1.8313761650618972,109.11052870333046,172.7045686344365,63.59403993110604,157.07005743707793,19.812941278749335,1.1700551387797256,5.202047973882486,129.08771386239277,179.17922847877975,50.091514616386974,165.85068441855682,14.834948954658055,0.9322197859102972,3.8110438150494303,164.92685731431385,169.60973829315043,4.682880978836579,167.44973419503947,1.621336024915221,0.17775694032687597,0.7524796218524159,158.5569524756827,170.76824263845378,12.211290162771093,163.14207896834668,3.856386201335801,0.2460764808773425,0.7407930375439093,100.12871132409627,157.43674606777847,57.3080347436822,142.59623810453655,17.417687964022665,1.059981536697651,4.145680002243196,100.5657948626891,151.15694234684233,50.591147484153225,138.58021128041202,14.152212366038722,0.9335427024506738,4.434287954117465,176.0861154994036,179.99327345666893,3.9071579572653263,178.5367676842408,0.9763594648399896,0.18549024737854808,0.8210546316787202,6.259081527130036,13.502525314719065,7.528409183934514,16.074592320881735,1.4350601857704082,1.473060208990753,P001,0
101.4053714031718,175.7271111146736,74.32173971150179,133.61283394831344,24.784751187874743,1.2245171171448763,4.3842402132492,76.09881395105955,165.98348630087077,89.88467234981121,116.23407735761941,31.095660034923245,1.5136405035208298,6.039898717105984,114.42720620519563,130.9860046656629,16.558798460467273,121.69515434906401,4.957499215635306,0.35122763281603203,0.9960368226230116,118.72762059801568,156.8625304014575,38.134909803441815,134.8996410364772,11.530946488510338,0.6021162943755565,1.7215619504915765,115.90563677767744,171.09512958585714,55.18949280817969,155.34048696937955,17.373538440099704,0.9920508720475761,4.81673942974453,131.59406616167675,177.39653867869143,45.80247251701468,162.4091407655266,13.453294268268909,0.7929321077875155,2.46337617388329,163.36001072271947,179.89421591972874,16.53420519700927,170.8304361793456,6.683868237159283,0.24069882116468838,1.1933122466331838,142.53859071326573,168.98030295972998,26.44171224646425,156.63268399012256,10.481296989453737,0.33573578767223233,1.5726684047411368,105.98017374705547,162.38499067933452,56.40481693227905,144.15682906991154,16.787770755016272,0.9611758243848338,3.946364195650631,107.46270597095493,149.83994996629255,42.37724399533762,137.39701904994132,12.80391830690107,0.7586373739581105,2.8172818016977743,166.75443183473578,179.92026679693618,13.165834962200393,174.7602173795462,3.970858442954874,0.2739039358484206,0.8194577418458664,15.56293263830942,9.387020291165015,9.907507049454978,21.576111342974542,1.4079030213658548,1.470522853230174,P001,0
91.50771049339946,179.7969242995041,88.28921380610464,140.02882701021335,31.140568776426424,1.2649899545296046,5.044082493094265,76.46480627776089,169.84881901881022,93.38401274104933,125.86637198446445,33.82760704609782,1.343830223640876,4.558376227839034,110.93838195069138,138.8705285206754,27.932146569984027,122.34347638358417,8.998469590096121,0.35546311072108716,1.4079926783167878,115.47697787129965,168.4679015547227,52.990923683423034,138.08334035966618,18.235316291426603,0.7033338912181462,2.1811592017549515,102.91930289023757,174.29219560596093,71.37289271572335,157.26358924696407,23.04621120578019,1.0761525899171676,8.240703538640616,117.81101516141108,178.46014517651187,60.649130015100795,163.23592530147062,18.92352867641985,0.9238100780699925,4.4884387516797375,159.1991135087549,176.71484595482465,17.515732446069762,168.52703781059734,6.051652547499505,0.2902773013955414,1.1533850668573962,133.49874322122844,178.14110638416997,44.642363162941535,157.86719219094854,13.158866150921776,0.5629178427238806,1.4602310483721794,89.07844810558005,165.13760844820155,76.0591603426215,144.16528589885567,24.584913032470233,1.0973077056817897,6.885987366738561,87.39932042355564,149.68104182366454,62.28172140010891,133.52451617914423,19.174157624338665,0.897790368033939,4.230918063638981,170.0876441506341,179.9961211289209,9.908476978286785,176.2872405477101,2.64094598743334,0.2607081184268913,0.9870579870611209,5.094798934944691,10.723762700622558,27.126630716871773,25.058777113439007,1.3812699076105701,1.4879153655572737,P001,0
120.26415037464291,174.60483912025748,54.34068874561457,152.28394568350555,17.926902004309333,0.9049001745177254,2.890370869816877,80.63352565477993,166.0111237197705,85.37759806499056,118.81633820294486,27.729645628442206,1.2647120286723756,3.0513007450157232,119.91727013919817,134.27425833444929,14.35698819525112,127.27219160086501,4.0425317389028095,0.3266426425585716,0.9189579416871538,129.49820088254643,156.30120533374665,26.803004451200223,138.1914484744712,7.720041154149585,0.45020200190067555,1.3293288663271028,154.36793079347683,173.48061283221858,19.112682038741752,165.94813638684826,6.220005136315126,0.3450344192951786,1.4902612305233163,164.26837298782542,179.92287242115304,15.65449943332763,174.1827445131406,5.004674002477859,0.3277863997964201,1.2893376407541552,149.68929064821688,163.3634985924309,13.674207944214004,155.83119429643963,4.183774566299342,0.24944311009882597,1.28844403883582,148.48834516421556,155.41165013146406,6.923304967248498,152.75328174369523,1.6288135893264843,0.15681734898885416,0.7877990576536718,133.60655505337277,160.44028279163936,26.83372773826659,147.93732598198798,7.911018501931857,0.5699594148257544,5.624253406049661,145.62662196926914,166.02491588829088,20.39829391902174,156.28770930209092,5.544407116092745,0.5513529234101383,3.929493082512721,175.86989854992422,179.95586491428313,4.08596636435891,178.3175143171691,0.9732542542058654,0.2189079959779151,1.2927988190505744,31.036909319375994,3.458182605414123,6.750902976965506,12.446016255949104,0.8521369306642248,0.9190546359825542,P001,1
104.02839023411133,172.14275492851235,68.11436469440102,141.20186251021573,23.30500347002896,1.370212623654413,3.8309099450569732,70.16645474123092,162.40754849383842,92.2410937526075,111.69480197454102,31.523888719147934,1.692278686298923,4.746931782369302,121.4031770234977,131.83256388538405,10.429386861886343,125.68184769286991,3.255584776880527,0.2555538053774728,1.111438102082289,127.81025889318764,153.1330155140991,25.322756620911463,136.50008537332437,8.606782414691413,0.42744508670484904,1.8284979977848934,154.37210846585762,172.38565681131016,18.013548345452534,165.96743060188683,5.712687874038683,0.36673913188207224,0.9203769001680087,159.00761855035032,179.96458636960207,20.95696781925176,172.4850545622902,6.455739957159163,0.4254836220444419,1.6705873747900455,149.80261061867768,162.58840257496246,12.785791956284783,157.32444042542824,3.950476796537004,0.25613953053869903,0.8029778228282112,153.40001989963622,159.8859799755524,6.485960075916182,156.09660945768886,1.8226634190914561,0.167080618281068,0.4832921110227062,134.8521856076143,156.06319737815323,21.21101177053893,147.53670024370777,6.624068070360054,0.41038388457421016,1.311485012323402,140.1768115804553,160.6461219037282,20.46931032327288,153.03864041113877,5.99846011714325,0.3910679936885555,1.5561333288599144,174.51034906048628,179.97835111977471,5.4680020592884375,177.2847328097048,1.9398652773442513,0.20495770972010546,0.8498475230082647,24.12672905820648,2.9434194737992243,6.2998318803686,14.89336975902512,1.0236338614337392,1.0664867448884403,P001,1
