pos_pc1,pos_pc2,pos_pc3,pos_pc4,pos_pc5,pos_pc6,pos_pc7,pos_pc8,pos_pc9,pos_pc10,pos_pc11,pos_pc12,pos_pc13,pos_pc14,pos_pc15,vel_pc1,vel_pc2,vel_pc3,vel_pc4,vel_pc5,vel_pc6,vel_pc7,vel_pc8,vel_pc9,vel_pc10,vel_pc11,vel_pc12,vel_pc13,vel_pc14,vel_pc15,acc_pc1,acc_pc2,acc_pc3,acc_pc4,acc_pc5,acc_pc6,acc_pc7,acc_pc8,acc_pc9,acc_pc10,acc_pc11,acc_pc12,acc_pc13,acc_pc14,acc_pc15,subject,correct
31.51751492854305,10.732378792722484,-76.87573610357839,0.49304069952629176,-11.513863903922777,3.797098641888652,1.422727822883794,-6.16294281134545,-6.861114312854426,-0.48780960612633895,3.402444030486218,-7.771714918059672,-2.243908646258832,9.158451599089036,5.771532685162519,32.16824076153586,28.78313975878973,6.7586275006403245,30.768114552168925,1.2521965566926494,-11.15621936072044,0.19354135487270774,-9.871764981206892,13.933004327146234,-3.3581346998213073,-3.575581324354446,0.8130793335692736,18.49548445876377,-1.9386630969561567,-2.689598855204268,19.365474376673138,-9.454637586821937,-3.2082804830630316,-3.106171439031008,25.125796258416923,-8.292369072557845,-9.870356082014046,-1.4286499861892454,4.809191845847217,-10.177871427659698,-3.2339847594172118,-0.46021013813440936,0.9615644590455303,3.112617084218633,5.937397526308039,P002,1
15.002519149779516,-19.20575898672768,-74.76940409617033,8.574600289597349,-8.274040027505862,-25.217823462851506,-4.168963401576707,-1.8090279447022042,-4.297600138030202,-7.332488796336144,4.9786001843740895,4.366243947478239,2.4215103016651875,2.2701714891740132,-12.728464073005656,87.65659675750051,-12.57298164891063,-63.03056656643335,27.034707687978518,-87.65330050052732,57.25315484436485,-10.718204059442375,11.934544479440447,-3.716565284386552,-1.358129726943286,-13.485631402521282,-2.6322989716812057,15.563953669920577,2.0693147836426338,0.20550980741937364,46.4996719112481,72.03959129065849,-100.36378504480146,34.68604772806456,-58.27897548776163,-10.351617644799518,-22.330720454508302,14.643479652357598,2.5017313037713103,-9.624731086929987,-6.71258457951102,9.596903749739555,12.293998962019117,7.287185879869523,10.835832457826566,P002,0
43.23405244204186,16.69860839573881,-75.4038522561149,-12.177960757059186,-6.88786503707544,8.925581695934833,-0.37392435834988497,-2.6349842766382303,-2.312606908348988,4.694865688960813,-1.6442394580725819,1.7644587934227218,0.06064545558231876,-1.8244984503359236,1.9530864753289907,11.71330242883858,18.534731967319985,13.452854975671096,17.076556875122403,3.845845562313397,-2.8301395734116506,8.909052571666075,-4.615147891961195,2.619266550446154,-3.1744924920224737,0.8925210738431876,-2.479299226206584,12.448760880053657,-4.81997350614221,2.7283307536913983,7.60456673126838,-12.390374057479562,-2.2308210929503485,-4.3567175834166445,11.93994219561003,-2.945187552735445,-3.4660837931578987,-1.9628908790999384,1.064770598944484,-5.835005919445222,-1.0096731856822734,0.7376183685506685,0.1878789912653388,-1.1392374345329406,5.728595269155956,P002,1
43.06566440825573,23.629781373462617,-75.5758278426904,-4.750698876838609,-8.686224233243161,-2.048237231229799,-1.429012417523705,-2.297010240009763,-1.1090366130432294,0.8235842918103184,3.278408665923198,2.6593116113308097,1.7715142745712806,2.890374845479855,4.05893016529101,25.2503150844109,17.897628073855657,6.866986815189329,16.23630832855947,-3.983261094530839,-5.0107621981165895,10.28503969151966,1.294992413209245,3.212077891312944,-2.9500062621492003,-4.672844502346544,-0.5904679837370138,9.368416395266259,-3.3684112025950768,-2.2779675447540204,13.10858606974811,-7.544528468380934,-5.077517079801341,-2.300563362784202,12.326867177659302,-5.16271196739182,-4.47266692839474,-3.51241787236121,1.4166973862259538,-1.7344363233399263,-0.9878996686877102,0.2843619959899244,-2.1767775058782814,0.8861169618267155,3.78513763618706,P002,1
37.58253497107728,27.67601269841406,-74.5405844507422,2.8040083636877644,-4.727897974572442,-2.8764469714470966,3.9541909841850096,-3.6632858175367335,-0.05565591182157464,2.5472452073235203,3.471832302439024,0.8246416248066164,2.7915351860766004,-0.35844207562046726,1.0838130639842902,22.740869729746255,16.565792401968512,5.291982134938554,18.75803048584622,-2.6762062856731403,-6.712425707068333,8.653666743865907,-4.533519273535245,5.503068711138803,1.7401241853232572,-4.833990710299511,0.39356398622273997,9.995439576589638,-4.445945221779676,-3.067145247373014,12.624178219708407,-8.243720401213398,-6.016830144532806,-3.906826823704042,17.97854566217597,-6.432380488527495,-3.3694484715394166,-1.9011326977516145,2.3170104743273403,-7.528953305347521,0.08950146991020518,-2.408398761878352,-0.6838201554874679,2.355655068296331,5.773954718530238,P002,1
33.90063192863174,30.10012171809362,-72.91241511361902,12.724018783183633,-11.760452019450835,-5.653868914449725,-8.94093261086265,5.27910046612749,1.6514862384043922,-6.008650298114698,11.261886261100136,4.8129384435330635,3.6249742909736744,7.471909682675834,0.7093827672591835,36.63381081071022,23.91866648006073,-5.594404197642077,11.778307291365207,-56.220513108788545,10.230964350820976,-14.89569731050841,14.854556962321883,3.7408475359987188,-0.8621949090624405,-0.9352496134544533,-6.833428480137896,7.290439123654352,-11.070168909447904,7.484662837188951,13.134422953298344,-9.09585649499201,-38.09089268885138,10.88333844134222,-12.513168704975532,9.16655057942965,-15.899120521004381,12.857663330582918,3.811750548616977,6.1121105800357425,8.424960945126475,11.781822857871314,-6.703526653206446,12.487967452660675,-4.401296416368038,P002,1
29.18302637882793,-9.780751966658443,-55.89260856157306,-28.02106511943207,11.497826300214497,23.863440841752013,3.744878828755161,20.34609284563879,0.3974324144057501,-9.644143004156014,-6.2789338689805625,-0.8297140553169642,-9.757237356207613,4.464578491931789,-8.09098685447117,-55.92061128699895,5.175019711403341,5.713182372942958,5.017663314297261,-29.074371641739386,-7.424842603399393,54.212276816677026,-7.356169977725745,-18.62762600554648,43.57834421339028,-14.104792384011294,-38.324834098765926,8.614531256817571,26.146865570800287,-1.8604725414410157,-30.630700082078484,-10.51402278125463,-23.07794894803637,8.513332353277107,10.59902857309875,-59.68353702033573,59.07137974580831,19.37292363829626,-4.096750212482824,-35.123072498993054,16.231976458372625,2.548210284439398,-13.218614522437964,21.121820387326792,-12.0542921985774,P002,0
27.86966546795717,-4.089089655669774,-68.70873730833856,-9.643993241468669,3.8978696738048777,0.9406788759592128,12.744065165151383,0.9368415434514551,1.6965290010645788,1.1622409923377988,-6.684969168392763,5.224430107322925,0.8300298505637048,-5.019996529071387,2.787481877621777,-4.715361014026778,-39.842403510894535,-24.031600531128074,20.491023563731463,20.08535984209044,16.27160027606445,13.09278809355776,-22.517262004222733,6.425064095440271,7.077223175566045,-8.048138603067908,2.3023403592952754,7.409062666610904,4.337775066336545,1.6747201369170344,-5.53960265737539,23.34633235919863,33.909065016629384,-5.253743478680713,-18.484878408665445,1.215218492913033,12.049100828972874,11.76802054337671,-0.547999080392016,-10.004324025161564,0.6956672460728686,5.08653540421483,21.092353417147056,-13.80843328233923,9.058411101933743,P002,0
22.895226221508544,-10.39159489943085,-69.63859561627017,-8.744781437022684,7.210263536713834,1.6948376355338062,16.71117909471031,-2.1052319356037694,0.8735914014950078,3.6457084168628344,-8.853753365890997,2.8071053271710027,-0.10011640838414228,-7.751661809730774,-0.9945858083441113,-9.954531974595373,-39.74656233390195,-28.328146166733426,27.336350393770157,24.83878232575079,13.580158146192778,12.473087161081972,-22.63123917191149,7.757903853252499,3.827169825388146,-8.964320716604913,5.371355621322761,4.304338172696652,6.302768902795834,4.22064926711552,-10.187779899250605,22.454864391010716,38.515400376118066,-3.5039521070992525,-13.705303108731194,1.0137408031965254,4.108529849760852,10.03212577510735,-3.049674173570276,-6.851693634881536,-2.749708676912516,1.3652713347954066,13.711645363512877,-18.657057430875973,15.105259759403676,P002,0
17.246870473088162,-14.059317432498128,-69.8536962827741,-7.84959246551569,10.249084601933129,11.38853585377815,21.07985703393904,-2.5739510167200934,0.08489122385941891,1.8647897669801003,-5.578072248737626,-1.6103820853484838,-0.7742265570814326,-3.888729233136552,-1.1675737478961716,-31.38291570766483,-30.47323326701267,-25.31248042816999,38.53504081306779,12.84599078363077,2.4392198599702537,9.336397237267871,-28.943932607504813,11.727705538458794,15.039151372908602,-10.795542984548538,5.190247864184014,2.9856502068019113,2.0376728913745676,8.07475626970158,-24.96211774663955,12.549146898220435,30.061697315238796,-0.0990371644133398,-7.657559193200024,-9.538700570319062,3.3638324650702383,17.168417551344685,-2.6344199275785374,-9.934685547983912,5.747023893174342,3.3165081000598464,22.641280975720044,-5.080144274893204,17.460847708249737,P002,0
